__name__,container,cpu,endpoint,id,image,instance,job,metrics_path,name,namespace,node,pod,service,value,cpu_cores,boot_id,system_uuid,machine_id,node_label,ephemeral_storage_resource,ephemeral_storage_unit,ephemeral_storage_node_status_allocatable,ephemeral_storage_node_status_capacity,pods_resource,pods_unit,pods_node_status_allocatable,pods_node_status_capacity,cpu_resource,cpu_unit,cpu_node_status_allocatable,cpu_node_status_capacity,hugepages_2Mi_resource,hugepages_2Mi_unit,hugepages_2Mi_node_status_allocatable,hugepages_2Mi_node_status_capacity,memory_resource,memory_unit,memory_node_status_allocatable,memory_node_status_capacity,cpu_pod_container_resource,cpu_pod_container_resource_uid,cpu_pod_container_resource_unit,cpu_pod_container_resource_limit,cpu_pod_container_resource_requests,memory_pod_container_resource,memory_pod_container_resource_uid,memory_pod_container_resource_unit,memory_pod_container_resource_limit,memory_pod_container_resource_requests,pod_info,pod_created_by_kind,pod_created_by_name,host_ip,host_network,pod_ip,pod_priority_class,memory_usage,cpu_usage,power_consumed,memory_percentage
container_cpu_usage_seconds_total,alertmanager,total,https-metrics,/kubepods/burstable/poda6a84786-e6c1-4664-bc88-d47352abaf94/921e619fb6c7fa2aa3b7d1071f553b59abef89d33b288fc74edf1ed7f8fbc263,quay.io/prometheus/alertmanager:v0.25.0,10.0.1.100:10250,kubelet,/metrics/cadvisor,921e619fb6c7fa2aa3b7d1071f553b59abef89d33b288fc74edf1ed7f8fbc263,monitoring,worker-nbg1-1,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack-kubelet,1414.025198,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,209715200.0,1,StatefulSet,alertmanager-kube-prometheus-stack-alertmanager,10.0.1.100,False,10.244.2.69,,32219136.0,1414.025198,,
container_cpu_usage_seconds_total,cer-plus-affiliazione-frontend,total,https-metrics,/kubepods/besteffort/pod28c4cdec-b506-436a-acb7-cc7b4d5e4782/4854174cf15e62081f6fb3d82a642d8559bb9f4c508eb1bf56401ae989d9d20a,registry.vivieb.it/cer-plus/cer-plus-affiliazione-frontend:0.67.0-rc.21,10.0.1.100:10250,kubelet,/metrics/cadvisor,4854174cf15e62081f6fb3d82a642d8559bb9f4c508eb1bf56401ae989d9d20a,apps,worker-nbg1-1,cer-plus-affiliazione-frontend-app-585cc59fd-2vhcc,kube-prometheus-stack-kubelet,3695.098036,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,,1,ReplicaSet,cer-plus-affiliazione-frontend-app-585cc59fd,10.0.1.100,False,10.244.2.89,,190550016.0,3695.098036,,
container_cpu_usage_seconds_total,cer-plus-affiliazione-frontend,total,https-metrics,/kubepods/besteffort/pod5f564b96-dbf5-4f43-b588-a647b47d1c52/5073065c2be82b27ec7aad0094a6c6319334b1e088955f1c39554073b18654a0,registry.vivieb.it/cer-plus/cer-plus-affiliazione-frontend:0.67.0-rc.21,10.0.1.101:10250,kubelet,/metrics/cadvisor,5073065c2be82b27ec7aad0094a6c6319334b1e088955f1c39554073b18654a0,apps,worker-nbg1-2,cer-plus-affiliazione-frontend-app-585cc59fd-jtw98,kube-prometheus-stack-kubelet,2745.719862,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,,,,,,,1,ReplicaSet,cer-plus-affiliazione-frontend-app-585cc59fd,10.0.1.101,False,10.244.0.129,,205975552.0,2745.719862,,
container_cpu_usage_seconds_total,cer-plus-member-frontend,total,https-metrics,/kubepods/besteffort/pod898a32be-1ff5-42cb-a089-7902e999fe9e/c284c5b79f6b838cbcf61ccd52315181cb7e354f8ed6a774f763f84c5c258cb7,registry.vivieb.it/cer-plus/cer-plus-member-frontend:0.78.0-rc.245,10.0.1.101:10250,kubelet,/metrics/cadvisor,c284c5b79f6b838cbcf61ccd52315181cb7e354f8ed6a774f763f84c5c258cb7,apps,worker-nbg1-2,cer-plus-member-frontend-app-56ddccc764-p4s8d,kube-prometheus-stack-kubelet,1985.902944,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,,,,,,,1,ReplicaSet,cer-plus-member-frontend-app-56ddccc764,10.0.1.101,False,10.244.0.172,,224632832.0,1985.902944,,
container_cpu_usage_seconds_total,cer-plus-member-frontend,total,https-metrics,/kubepods/besteffort/poda4cae5f5-645e-41e5-bbaf-94906e4be116/849aa6a443973e63671db939cef6e3a6025cd10467915177b1c7ac2262b520c9,registry.vivieb.it/cer-plus/cer-plus-member-frontend:0.78.0-rc.245,10.0.1.100:10250,kubelet,/metrics/cadvisor,849aa6a443973e63671db939cef6e3a6025cd10467915177b1c7ac2262b520c9,apps,worker-nbg1-1,cer-plus-member-frontend-app-56ddccc764-bvkns,kube-prometheus-stack-kubelet,2623.06417,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,,1,ReplicaSet,cer-plus-member-frontend-app-56ddccc764,10.0.1.100,False,10.244.2.150,,229113856.0,2623.06417,,
container_cpu_usage_seconds_total,cer-plus-operator-frontend,total,https-metrics,/kubepods/besteffort/pod00e68ea7-9e98-4a23-83e7-097403a96d2b/149be45cebc6fb103f54c8c807543acb6f89b2433f6531bbd783025ecba75736,registry.vivieb.it/cer-plus/cer-plus-operator-frontend:0.93.0-rc.310,10.0.1.100:10250,kubelet,/metrics/cadvisor,149be45cebc6fb103f54c8c807543acb6f89b2433f6531bbd783025ecba75736,apps,worker-nbg1-1,cer-plus-operator-frontend-app-74c48587bb-tpn7x,kube-prometheus-stack-kubelet,2653.573263,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,,1,ReplicaSet,cer-plus-operator-frontend-app-74c48587bb,10.0.1.100,False,10.244.2.151,,237072384.0,2653.573263,,
container_cpu_usage_seconds_total,cer-plus-operator-frontend,total,https-metrics,/kubepods/besteffort/podf427b53b-723e-4180-91fb-21624d7acd1e/a298f6874a8f1a9a2292ec5664243c6fd2b4ebedaacd85679029011441d43ea3,registry.vivieb.it/cer-plus/cer-plus-operator-frontend:0.93.0-rc.310,10.0.1.101:10250,kubelet,/metrics/cadvisor,a298f6874a8f1a9a2292ec5664243c6fd2b4ebedaacd85679029011441d43ea3,apps,worker-nbg1-2,cer-plus-operator-frontend-app-74c48587bb-5lldp,kube-prometheus-stack-kubelet,2044.629549,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,,,,,,,1,ReplicaSet,cer-plus-operator-frontend-app-74c48587bb,10.0.1.101,False,10.244.0.173,,247328768.0,2044.629549,,
container_cpu_usage_seconds_total,cer-plus-schedulers,total,https-metrics,/kubepods/besteffort/pod253e7f96-e258-4d2c-bd33-a0a66743a0ea/0dca8795df6703a01e703fec434c9e5edfbf2b428373881acdabe1cf11c3fde6,registry.vivieb.it/cer-plus/cer-plus-schedulers:0.40.0-rc.175,10.0.1.100:10250,kubelet,/metrics/cadvisor,0dca8795df6703a01e703fec434c9e5edfbf2b428373881acdabe1cf11c3fde6,apps,worker-nbg1-1,cer-plus-schedulers-app-786984d5db-fk8dz,kube-prometheus-stack-kubelet,2751.234864,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,,1,ReplicaSet,cer-plus-schedulers-app-786984d5db,10.0.1.100,False,10.244.2.160,,193892352.0,2751.234864,,
container_cpu_usage_seconds_total,cer-plus-schedulers,total,https-metrics,/kubepods/besteffort/pod35a1eff0-e088-493c-b009-200816a452c2/12b90100335b1454d40d8f964294df0595d4e4e383ef79d8bc946c8b2b903d76,registry.vivieb.it/cer-plus/cer-plus-schedulers:0.40.0-rc.175,10.0.1.101:10250,kubelet,/metrics/cadvisor,12b90100335b1454d40d8f964294df0595d4e4e383ef79d8bc946c8b2b903d76,apps,worker-nbg1-2,cer-plus-schedulers-app-786984d5db-hqmz4,kube-prometheus-stack-kubelet,2104.995926,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,,,,,,,1,ReplicaSet,cer-plus-schedulers-app-786984d5db,10.0.1.101,False,10.244.0.178,,165031936.0,2104.995926,,
container_cpu_usage_seconds_total,cer-plus-service,total,https-metrics,/kubepods/besteffort/pod5f7bc06e-4edf-4972-9020-d0470ca18488/70f1cb4495416e84569aad514fe75e4960cd6929b776cf8d94e29eb6d476daac,registry.vivieb.it/cer-plus/cer-plus-service:0.189.0-rc.852,10.0.1.100:10250,kubelet,/metrics/cadvisor,70f1cb4495416e84569aad514fe75e4960cd6929b776cf8d94e29eb6d476daac,apps,worker-nbg1-1,cer-plus-service-app-fcd4465bd-nfkkh,kube-prometheus-stack-kubelet,2632.24946,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,,1,ReplicaSet,cer-plus-service-app-fcd4465bd,10.0.1.100,False,10.244.2.161,,254447616.0,2632.24946,,
container_cpu_usage_seconds_total,cer-plus-service,total,https-metrics,/kubepods/besteffort/pod8ae88416-2d40-4be8-89c1-66a26aca3b63/5718983f2951386c7ece5db59f5f956fb129c74465705896eff2675c68e66372,registry.vivieb.it/cer-plus/cer-plus-service:0.189.0-rc.852,10.0.1.101:10250,kubelet,/metrics/cadvisor,5718983f2951386c7ece5db59f5f956fb129c74465705896eff2675c68e66372,apps,worker-nbg1-2,cer-plus-service-app-fcd4465bd-ztks7,kube-prometheus-stack-kubelet,2011.29022,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,,,,,,,1,ReplicaSet,cer-plus-service-app-fcd4465bd,10.0.1.101,False,10.244.0.179,,247029760.0,2011.29022,,
container_cpu_usage_seconds_total,cert-approver,total,https-metrics,/kubepods/burstable/pod57c42790-9587-4e25-b37d-73aa5d71ea51/61608a91a0819a70caac8e6114d4464240d5ad2859d1aeb0e042e3330a04dd2c,ghcr.io/alex1989hu/kubelet-serving-cert-approver:main,10.0.1.50:10250,kubelet,/metrics/cadvisor,61608a91a0819a70caac8e6114d4464240d5ad2859d1aeb0e042e3330a04dd2c,kubelet-serving-cert-approver,controlplane-nbg1-1,kubelet-serving-cert-approver-7ddfd4469b-9zq6m,kube-prometheus-stack-kubelet,1013.773651,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,cpu,57c42790-9587-4e25-b37d-73aa5d71ea51,core,0.25,0.01,memory,57c42790-9587-4e25-b37d-73aa5d71ea51,byte,33554432.0,16777216.0,1,ReplicaSet,kubelet-serving-cert-approver-7ddfd4469b,10.0.1.50,False,10.244.1.82,system-cluster-critical,25837568.0,1013.773651,,
container_cpu_usage_seconds_total,cert-manager-cainjector,total,https-metrics,/kubepods/besteffort/pode8d73c2b-3bbc-4ba8-87ba-86a88dde19f0/f9772ab3713cd8058f73482a48b93004eb25d6119af7de18c1af3e8d86366e90,quay.io/jetstack/cert-manager-cainjector:v1.13.3,10.0.1.101:10250,kubelet,/metrics/cadvisor,f9772ab3713cd8058f73482a48b93004eb25d6119af7de18c1af3e8d86366e90,cert-manager,worker-nbg1-2,cert-manager-cainjector-5c8d6f6646-92txb,kube-prometheus-stack-kubelet,2031.795944,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,,,,,,,1,ReplicaSet,cert-manager-cainjector-5c8d6f6646,10.0.1.101,False,10.244.0.133,,57266176.0,2031.795944,,
container_cpu_usage_seconds_total,cert-manager-controller,total,https-metrics,/kubepods/besteffort/podee06d271-f11c-453f-9f68-99007c57a7c2/c8e49321a31793dfd046c22255cc239bfc5b52b5215a1dbfabbc98192b554233,quay.io/jetstack/cert-manager-controller:v1.13.3,10.0.1.100:10250,kubelet,/metrics/cadvisor,c8e49321a31793dfd046c22255cc239bfc5b52b5215a1dbfabbc98192b554233,cert-manager,worker-nbg1-1,cert-manager-8db45d64b-jxlrs,kube-prometheus-stack-kubelet,1905.838414,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,,1,ReplicaSet,cert-manager-8db45d64b,10.0.1.100,False,10.244.2.96,,29859840.0,1905.838414,,
container_cpu_usage_seconds_total,cert-manager-webhook,total,https-metrics,/kubepods/besteffort/pod2b81580c-f4d2-4c14-8ab0-01eec7395426/80a78d68e598afa1dedde12a8867c3a0f1d028d2daa6d2793a56b18dcbc598ff,quay.io/jetstack/cert-manager-webhook:v1.13.3,10.0.1.101:10250,kubelet,/metrics/cadvisor,80a78d68e598afa1dedde12a8867c3a0f1d028d2daa6d2793a56b18dcbc598ff,cert-manager,worker-nbg1-2,cert-manager-webhook-7c7d969c76-czltk,kube-prometheus-stack-kubelet,900.361108,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,,,,,,,1,ReplicaSet,cert-manager-webhook-7c7d969c76,10.0.1.101,False,10.244.0.134,,17948672.0,900.361108,,
container_cpu_usage_seconds_total,config-reloader,total,https-metrics,/kubepods/burstable/pod4ecea42c-e6fc-4196-9f5e-08c3998678fc/3434c888f38a08480df820e4dbf7c0380cadfa7a7dbbdb9839b44fb69c4ce0e0,quay.io/prometheus-operator/prometheus-config-reloader:v0.65.1,10.0.1.100:10250,kubelet,/metrics/cadvisor,3434c888f38a08480df820e4dbf7c0380cadfa7a7dbbdb9839b44fb69c4ce0e0,monitoring,worker-nbg1-1,prometheus-kube-prometheus-stack-prometheus-0,kube-prometheus-stack-kubelet,82.978371,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,cpu,4ecea42c-e6fc-4196-9f5e-08c3998678fc,core,0.2,0.2,memory,4ecea42c-e6fc-4196-9f5e-08c3998678fc,byte,52428800.0,52428800.0,1,StatefulSet,prometheus-kube-prometheus-stack-prometheus,10.0.1.100,False,10.244.2.68,,6815744.0,82.978371,,
container_cpu_usage_seconds_total,config-reloader,total,https-metrics,/kubepods/burstable/pod9dd17ead-ce23-4b4f-9cd9-98f77a88a26a/5912ec28135b6e5927071f2c74070785df08a496fbd8695d2ef256e1585868c1,ghcr.io/kube-logging/config-reloader:v0.0.5,10.0.1.101:10250,kubelet,/metrics/cadvisor,5912ec28135b6e5927071f2c74070785df08a496fbd8695d2ef256e1585868c1,logging,worker-nbg1-2,apps-logging-fluentd-0,kube-prometheus-stack-kubelet,1.93783,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,,,,,,,1,StatefulSet,apps-logging-fluentd,10.0.1.101,False,10.244.0.106,,2416640.0,1.93783,8.786597202137012,52.70528
container_cpu_usage_seconds_total,config-reloader,total,https-metrics,/kubepods/burstable/poda6a84786-e6c1-4664-bc88-d47352abaf94/25ccb8687135a40b5f5115be32016d7483b00ba016fab53441245f7695596d4c,quay.io/prometheus-operator/prometheus-config-reloader:v0.65.1,10.0.1.100:10250,kubelet,/metrics/cadvisor,25ccb8687135a40b5f5115be32016d7483b00ba016fab53441245f7695596d4c,monitoring,worker-nbg1-1,alertmanager-kube-prometheus-stack-alertmanager-0,kube-prometheus-stack-kubelet,28.057065,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,cpu,a6a84786-e6c1-4664-bc88-d47352abaf94,core,0.2,0.2,memory,a6a84786-e6c1-4664-bc88-d47352abaf94,byte,52428800.0,52428800.0,1,StatefulSet,alertmanager-kube-prometheus-stack-alertmanager,10.0.1.100,False,10.244.2.69,,9072640.0,28.057065,,
container_cpu_usage_seconds_total,controller,total,https-metrics,/kubepods/besteffort/pod8cbb9fb6-d8d9-4716-85b6-a02bb0e2b9d7/8a49023e8f28fd2fc17bec8b55a15ee8451263a49e79290ec9e0fdb34ad8e0d5,docker.io/bitnami/sealed-secrets-controller:v0.20.5,10.0.1.50:10250,kubelet,/metrics/cadvisor,8a49023e8f28fd2fc17bec8b55a15ee8451263a49e79290ec9e0fdb34ad8e0d5,sealed-secrets,controlplane-nbg1-1,sealed-secrets-668676cb45-bvsdv,kube-prometheus-stack-kubelet,478.48921,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,,,,,,,,,,,1,ReplicaSet,sealed-secrets-668676cb45,10.0.1.50,False,10.244.1.102,,33665024.0,478.48921,,
container_cpu_usage_seconds_total,controller,total,https-metrics,/kubepods/burstable/pod2ab3c8a8-f548-4d20-9ec8-9da7f7b12f3f/bade2319d8807e24c70dcf97618ddb7b3a224274867ccb830e0ac972ecd6753e,registry.k8s.io/ingress-nginx/controller@sha256:b3aba22b1da80e7acfc52b115cae1d4c687172cbf2b742d5b502419c25ff340e,10.0.1.100:10250,kubelet,/metrics/cadvisor,bade2319d8807e24c70dcf97618ddb7b3a224274867ccb830e0ac972ecd6753e,ingress-nginx,worker-nbg1-1,ingress-nginx-controller-748b9689bf-2kkt2,kube-prometheus-stack-kubelet,3706.184986,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,0.15,,,,,268435456.0,1,ReplicaSet,ingress-nginx-controller-748b9689bf,10.0.1.100,False,10.244.2.158,,175161344.0,3706.184986,,
container_cpu_usage_seconds_total,controller,total,https-metrics,/kubepods/burstable/pod655907a0-2927-4080-a885-a009c8beede8/61336feaa1a4b7aa4b3b23afe6fba9b731e6a151885b86ef1784c3bc182b51a0,registry.k8s.io/ingress-nginx/controller@sha256:b3aba22b1da80e7acfc52b115cae1d4c687172cbf2b742d5b502419c25ff340e,10.0.1.101:10250,kubelet,/metrics/cadvisor,61336feaa1a4b7aa4b3b23afe6fba9b731e6a151885b86ef1784c3bc182b51a0,ingress-nginx,worker-nbg1-2,ingress-nginx-controller-748b9689bf-2hbpr,kube-prometheus-stack-kubelet,2612.681717,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,0.15,,,,,268435456.0,1,ReplicaSet,ingress-nginx-controller-748b9689bf,10.0.1.101,False,10.244.0.177,,164839424.0,2612.681717,,
container_cpu_usage_seconds_total,coredns,total,https-metrics,/kubepods/burstable/pod1e6e2c59-172e-4b2f-9211-de5bb60eccdf/b89ee0b54104106d914262b2f9199bbd88aa461dbb8ceeda376c9806aa811232,docker.io/coredns/coredns:1.10.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,b89ee0b54104106d914262b2f9199bbd88aa461dbb8ceeda376c9806aa811232,kube-system,controlplane-nbg1-1,coredns-d779cc7ff-rb4kt,kube-prometheus-stack-kubelet,5150.696902,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,,,,,0.1,memory,1e6e2c59-172e-4b2f-9211-de5bb60eccdf,byte,178257920.0,73400320.0,1,ReplicaSet,coredns-d779cc7ff,10.0.1.50,False,10.244.1.71,system-cluster-critical,31809536.0,5150.696902,,
container_cpu_usage_seconds_total,coredns,total,https-metrics,/kubepods/burstable/pod83c4c2b1-4c90-4c02-a7fa-6a223c9f097c/f8d93b21c3ebfefe1c2998e6281a59ed2a6403e21713ed83a9c702de43d39d76,docker.io/coredns/coredns:1.10.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,f8d93b21c3ebfefe1c2998e6281a59ed2a6403e21713ed83a9c702de43d39d76,kube-system,controlplane-nbg1-1,coredns-d779cc7ff-spxvm,kube-prometheus-stack-kubelet,5127.987498,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,,,,,0.1,memory,83c4c2b1-4c90-4c02-a7fa-6a223c9f097c,byte,178257920.0,73400320.0,1,ReplicaSet,coredns-d779cc7ff,10.0.1.50,False,10.244.1.98,system-cluster-critical,32096256.0,5127.987498,,
container_cpu_usage_seconds_total,csi-attacher,total,https-metrics,/kubepods/besteffort/poda8805515-7c88-4125-9205-095c9bba84a5/9051f85439c47c41d1bc70b68036c180b74d71142b167a1318d8cf7000378074,registry.k8s.io/sig-storage/csi-attacher:v4.1.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,9051f85439c47c41d1bc70b68036c180b74d71142b167a1318d8cf7000378074,kube-system,controlplane-nbg1-1,hcloud-csi-controller-76b94f8979-mn6jt,kube-prometheus-stack-kubelet,197.224903,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,,,,,,,,,,,1,ReplicaSet,hcloud-csi-controller-76b94f8979,10.0.1.50,False,10.244.1.110,,26431488.0,197.224903,,
